id,section_number,section_name_en,section_name_fr,subsection_number,subsection_name_en,subsection_name_fr,title_en,title_fr,id_2025_26
Q7_3Row5Cell7,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: More than 365 days - Recommendation: Consult other institution,Nombre de jours requis pour traiter les demandes de consultation : Plus de 365 jours - Recommandation : Consulter une autre institution,Q29R7C6
Q7_3Row6Cell7,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: More than 365 days - Recommendation: Other,Nombre de jours requis pour traiter les demandes de consultation : Plus de 365 jours - Recommandation : Autre,Q29R7C7
Q7_3Row7Cell7,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: More than 365 days - Recommendation: Total,Nombre de jours requis pour traiter les demandes de consultation : Plus de 365 jours - Recommandation : Total,Q29R7C8
Q7_3Row1Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Disclose entirely,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Communiquer en entier,Q29R7C9
Q7_3Row2Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Disclosed in part,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Communiquer en partie,Q29R7C10
Q7_3Row3Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Exempt entirely,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Exempter en entier,Q30R1C1
Q7_3Row4Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Exclude entirely,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Exclure en entier,Q30R1C2
Q7_3Row5Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Consult other institution,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Consulter une autre institution,Q30R1C3
Q7_3Row6Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Other,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Autre,Q30R1C4
Q7_3Row7Cell8,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.3,7.3 Recommendations and completion time for consultations received from other organizations outside the Government of Canada,7.3 Recommandations et délai de traitement pour les demandes de consultation reçues d’autres organisations,Number of days required to complete consultation requests: Total - Recommendation: Total,Nombre de jours requis pour traiter les demandes de consultation : Total - Recommandation : Total,Q30R1C5
Q8_1Row1Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 1 to 15 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 1 à 15,Q30R1C6
Q8_1Row2Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 16 to 30 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 16 à 30,Q30R1C7
Q8_1Row3Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 31 to 60 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 31 à 60,Q30R1C8
Q8_1Row4Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 61 to 120 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 61 à 120,Q30R1C9
Q8_1Row5Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 121 to 180 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 121 à 180,Q30R1C10
Q8_1Row6Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: 181 to 365 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : 181 à 365,Q30R2C1
Q8_1Row7Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Number of requests - Number of days: more than 365 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Nombre de demandes - Nombre de jours : Plus de 365,Q30R2C2
Q8_1Row8Cell1,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of fewer Than 100 Pages Processed - Number of requests,Demandes auprès des services juridiques - Total de Moins de 100 pages traitées : Nombre de demandes,Q30R2C3
Q8_1Row1Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 1 to 15 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 1 à 15,Q30R2C4
Q8_1Row2Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 16 to 30 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 16 à 30,Q30R2C5
Q8_1Row3Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 31 to 60 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 31 à 60,Q30R2C6
Q8_1Row4Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 61 to 120 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 61 à 120,Q30R2C7
Q8_1Row5Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 121 to 180 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 121 à 180,Q30R2C8
Q8_1Row6Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: 181 to 365 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : 181 à 365,Q30R2C9
Q8_1Row7Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Fewer than 100 pages processed: Pages disclosed - Number of days: more than 365 days,Demandes auprès des services juridiques - Moins de 100 pages traitées : Pages communiquées - Nombre de jours : Plus de 365,Q30R2C10
Q8_1Row8Cell2,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of fewer Than 100 Pages Processed - Pages disclosed,Demandes auprès des services juridiques - Total de Moins de 100 pages traitées : Pages communiquées,Q30R3C1
Q8_1Row1Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 1 to 15 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 1 à 15,Q30R3C2
Q8_1Row2Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 16 to 30 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 16 à 30,Q30R3C3
Q8_1Row3Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 31 to 60 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 31 à 60,Q30R3C4
Q8_1Row4Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 61 to 120 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 61 à 120,Q30R3C5
Q8_1Row5Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 121 to 180 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 121 à 180,Q30R3C6
Q8_1Row6Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: 181 to 365 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : 181 à 365,Q30R3C7
Q8_1Row7Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Number of requests - Number of days: more than 365 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Nombre de demandes - Nombre de jours : Plus de 365,Q30R3C8
Q8_1Row8Cell3,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of 101-500 pages processed - Number of requests,Demandes auprès des services juridiques - Total De 100 à 500 pages traitées : Nombre de demandes,Q30R3C9
Q8_1Row1Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 1 to 15 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 1 à 15,Q30R3C10
Q8_1Row2Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 16 to 30 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 16 à 30,Q30R4C1
Q8_1Row3Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 31 to 60 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 31 à 60,Q30R4C2
Q8_1Row4Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 61 to 120 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 61 à 120,Q30R4C3
Q8_1Row5Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 121 to 180 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 121 à 180,Q30R4C4
Q8_1Row6Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: 181 to 365 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : 181 à 365,Q30R4C5
Q8_1Row7Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 100-500 pages processed: Pages disclosed - Number of days: more than 365 days,Demandes auprès des services juridiques - De 100 à 500 pages traitées : Pages communiquées - Nombre de jours : Plus de 365,Q30R4C6
Q8_1Row8Cell4,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of 101-500 pages processed - Pages disclosed,Demandes auprès des services juridiques - Total De 100 à 500 pages traitées : Pages communiquées,Q30R4C7
Q8_1Row1Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 1 to 15 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 1 à 15,Q30R4C8
Q8_1Row2Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 16 to 30 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 16 à 30,Q30R4C9
Q8_1Row3Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 31 to 60 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 31 à 60,Q30R4C10
Q8_1Row4Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 61 to 120 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 61 à 120,Q30R5C1
Q8_1Row5Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 121 to 180 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 121 à 180,Q30R5C2
Q8_1Row6Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: 181 to 365 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : 181 à 365,Q30R5C3
Q8_1Row7Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Number of requests - Number of days: more than 365 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Nombre de demandes - Nombre de jours : Plus de 365,Q30R5C4
Q8_1Row8Cell5,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of 501-1000 pages processed - Number of requests,Demandes auprès des services juridiques - Total de 501-1000 pages traitées : Nombre de demandes,Q30R5C5
Q8_1Row1Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 1 to 15 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 1 à 15,Q30R5C6
Q8_1Row2Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 16 to 30 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 16 à 30,Q30R5C7
Q8_1Row3Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 31 to 60 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 31 à 60,Q30R5C8
Q8_1Row4Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 61 to 120 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 61 à 120,Q30R5C9
Q8_1Row5Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 121 to 180 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 121 à 180,Q30R5C10
Q8_1Row6Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: 181 to 365 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : 181 à 365,Q30R6C1
Q8_1Row7Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 501-1000 pages processed: Pages disclosed - Number of days: more than 365 days,Demandes auprès des services juridiques - 501-1000 pages traitées : Pages communiquées - Nombre de jours : Plus de 365,Q30R6C2
Q8_1Row8Cell6,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of 501-1000 pages processed - Pages disclosed,Demandes auprès des services juridiques - Total de 501-1000 pages traitées : Pages communiquées,Q30R6C3
Q8_1Row1Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 1 to 15 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 1 à 15,Q30R6C4
Q8_1Row2Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 16 to 30 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 16 à 30,Q30R6C5
Q8_1Row3Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 31 to 60 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 31 à 60,Q30R6C6
Q8_1Row4Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 61 to 120 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 61 à 120,Q30R6C7
Q8_1Row5Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 121 to 180 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 121 à 180,Q30R6C8
Q8_1Row6Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: 181 to 365 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : 181 à 365,Q30R6C9
Q8_1Row7Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - 1001-5000 pages processed: Number of requests - Number of days: more than 365 days,Demandes auprès des services juridiques - 1001-5000 pages traitées : Nombre de demandes - Nombre de jours : Plus de 365,Q30R6C10
Q8_1Row8Cell7,8,Section 8: Completion time of consultations on Cabinet confidences,Section 8 : Délais de traitement des demandes de consultation sur les documents confidentiels du Cabinet,8.1,8.1 Requests with Legal Services,8.1 Demandes auprès des services juridiques,Requests with legal services - Total of 1001-5000 pages processed - Number of requests,Demandes auprès des services juridiques - Total de 1001-5000 pages traitées : Nombre de demandes,Q30R7C1
